EP, 06, 2025062518,   , BEST,   0,  92N,  922W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  200, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062600,   , BEST,   0,  95N,  928W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  200, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062606,   , BEST,   0,  98N,  935W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  200, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062612,   , BEST,   0, 100N,  944W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  225, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062618,   , BEST,   0, 100N,  948W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  225, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062700,   , BEST,   0,  99N,  953W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  225, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062706,   , BEST,   0, 106N,  946W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  230, 140,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062712,   , BEST,   0, 110N,  944W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  230, 140,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062718,   , BEST,   0, 116N,  943W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  230, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062800,   , BEST,   0, 119N,  945W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  230, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062806,   , BEST,   0, 125N,  950W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  230, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062812,   , BEST,   0, 129N,  960W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  230, 120,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062818,   , BEST,   0, 132N,  972W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  200, 120,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062900,   , BEST,   0, 131N,  981W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  200, 120,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062906,   , BEST,   0, 129N,  991W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  190, 100,  35,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, TRANSITIONED, epA52025 to ep062025, 
EP, 06, 2025062912,   , BEST,   0, 131N,  996W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1011,  190,  90,  45,   0,   E,   0,    ,   0,   0,    FLOSSIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025062918,   , BEST,   0, 134N, 1001W,  35, 1005, TS,  34, NEQ,   70,    0,    0,    0, 1011,  190,  90,  45,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,   30,    0,    0,   30, genesis-num, 007, 
EP, 06, 2025063000,   , BEST,   0, 138N, 1006W,  35, 1005, TS,  34, NEQ,   60,    0,    0,    0, 1011,  190,  60,  45,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,   90,    0,    0,   90, genesis-num, 007, 
EP, 06, 2025063006,   , BEST,   0, 145N, 1013W,  40, 1004, TS,  34, NEQ,   50,   60,    0,    0, 1010,  180,  40,  50,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,   90,    0,    0,   90, genesis-num, 007, 
EP, 06, 2025063012,   , BEST,   0, 153N, 1021W,  45,  999, TS,  34, NEQ,   50,   60,   40,   40, 1009,  150,  40,  55,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,  105,   15,   30,   75, genesis-num, 007, 
EP, 06, 2025063018,   , BEST,   0, 159N, 1030W,  55,  996, TS,  34, NEQ,   80,   70,   50,   60, 1009,  130,  40,  65,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,  105,   60,    0,   90, genesis-num, 007, 
EP, 06, 2025063018,   , BEST,   0, 159N, 1030W,  55,  996, TS,  50, NEQ,   40,   40,    0,    0, 1009,  130,  40,  65,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,  105,   60,    0,   90, genesis-num, 007, 
EP, 06, 2025070100,   , BEST,   0, 164N, 1039W,  65,  988, HU,  34, NEQ,  100,   70,   50,   80, 1008,  130,  10,  75,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   30,   90, genesis-num, 007, 
EP, 06, 2025070100,   , BEST,   0, 164N, 1039W,  65,  988, HU,  50, NEQ,   40,   40,    0,    0, 1008,  130,  10,  75,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   30,   90, genesis-num, 007, 
EP, 06, 2025070100,   , BEST,   0, 164N, 1039W,  65,  988, HU,  64, NEQ,   10,   10,    0,    0, 1008,  130,  10,  75,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   30,   90, genesis-num, 007, 
EP, 06, 2025070106,   , BEST,   0, 168N, 1047W,  70,  984, HU,  34, NEQ,   80,   60,   40,   70, 1009,  140,  15,   0,   0,   E,   0,    ,   0,   0,    FLOSSIE, D,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070106,   , BEST,   0, 168N, 1047W,  70,  984, HU,  50, NEQ,   40,   40,    0,   30, 1009,  140,  15,   0,   0,   E,   0,    ,   0,   0,    FLOSSIE, D,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070106,   , BEST,   0, 168N, 1047W,  70,  984, HU,  64, NEQ,   15,   15,    0,    0, 1009,  140,  15,   0,   0,   E,   0,    ,   0,   0,    FLOSSIE, D,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070112,   , BEST,   0, 172N, 1055W,  80,  978, HU,  34, NEQ,   80,   60,   40,   70, 1009,  140,  15, 100,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  105,   90,   60,  120, genesis-num, 007, 
EP, 06, 2025070112,   , BEST,   0, 172N, 1055W,  80,  978, HU,  50, NEQ,   40,   40,   20,   30, 1009,  140,  15, 100,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  105,   90,   60,  120, genesis-num, 007, 
EP, 06, 2025070112,   , BEST,   0, 172N, 1055W,  80,  978, HU,  64, NEQ,   20,   15,    0,   15, 1009,  140,  15, 100,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  105,   90,   60,  120, genesis-num, 007, 
EP, 06, 2025070118,   , BEST,   0, 176N, 1063W,  95,  966, HU,  34, NEQ,   80,   60,   40,   70, 1009,  130,  15, 115,   0,   E,   0,    ,   0,   0,    FLOSSIE, D,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070118,   , BEST,   0, 176N, 1063W,  95,  966, HU,  50, NEQ,   40,   40,   20,   30, 1009,  130,  15, 115,   0,   E,   0,    ,   0,   0,    FLOSSIE, D,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070118,   , BEST,   0, 176N, 1063W,  95,  966, HU,  64, NEQ,   20,   15,    0,   15, 1009,  130,  15, 115,   0,   E,   0,    ,   0,   0,    FLOSSIE, D,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070200,   , BEST,   0, 180N, 1071W, 100,  962, HU,  34, NEQ,   80,   60,   50,   70, 1009,  130,  15, 120,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  150,   90,   75,  135, genesis-num, 007, 
EP, 06, 2025070200,   , BEST,   0, 180N, 1071W, 100,  962, HU,  50, NEQ,   40,   40,   30,   30, 1009,  130,  15, 120,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  150,   90,   75,  135, genesis-num, 007, 
EP, 06, 2025070200,   , BEST,   0, 180N, 1071W, 100,  962, HU,  64, NEQ,   20,   15,   15,   15, 1009,  130,  15, 120,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  150,   90,   75,  135, genesis-num, 007, 
EP, 06, 2025070206,   , BEST,   0, 184N, 1079W, 100,  962, HU,  34, NEQ,   80,   60,   50,   60, 1010,  150,  20, 120,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070206,   , BEST,   0, 184N, 1079W, 100,  962, HU,  50, NEQ,   40,   40,   20,   30, 1010,  150,  20, 120,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070206,   , BEST,   0, 184N, 1079W, 100,  962, HU,  64, NEQ,   20,   20,   10,   15, 1010,  150,  20, 120,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070212,   , BEST,   0, 188N, 1087W,  95,  967, HU,  34, NEQ,   80,   60,   50,   60, 1010,  150,  20, 115,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070212,   , BEST,   0, 188N, 1087W,  95,  967, HU,  50, NEQ,   40,   40,   20,   30, 1010,  150,  20, 115,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070212,   , BEST,   0, 188N, 1087W,  95,  967, HU,  64, NEQ,   20,   20,   10,   10, 1010,  150,  20, 115,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  120,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070218,   , BEST,   0, 193N, 1094W,  85,  974, HU,  34, NEQ,   70,   60,   50,   50, 1011,  170,  20, 105,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  180,  120,   90,  120, genesis-num, 007, 
EP, 06, 2025070218,   , BEST,   0, 193N, 1094W,  85,  974, HU,  50, NEQ,   40,   30,   20,   20, 1011,  170,  20, 105,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  180,  120,   90,  120, genesis-num, 007, 
EP, 06, 2025070218,   , BEST,   0, 193N, 1094W,  85,  974, HU,  64, NEQ,   20,   20,   10,   10, 1011,  170,  20, 105,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  180,  120,   90,  120, genesis-num, 007, 
EP, 06, 2025070300,   , BEST,   0, 196N, 1099W,  70,  983, HU,  34, NEQ,   60,   50,   40,   50, 1009,  200,  20,  85,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  150,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070300,   , BEST,   0, 196N, 1099W,  70,  983, HU,  50, NEQ,   40,   30,   20,   20, 1009,  200,  20,  85,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  150,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070300,   , BEST,   0, 196N, 1099W,  70,  983, HU,  64, NEQ,   20,   20,   10,   10, 1009,  200,  20,  85,   0,   E,   0,    ,   0,   0,    FLOSSIE, D, 12, NEQ,  150,   90,   90,  120, genesis-num, 007, 
EP, 06, 2025070306,   , BEST,   0, 199N, 1105W,  55,  994, TS,  34, NEQ,   50,   40,   20,   30, 1012,  220,  20,  65,   0,   E,   0,    ,   0,   0,    FLOSSIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070306,   , BEST,   0, 199N, 1105W,  55,  994, TS,  50, NEQ,   25,   25,    0,   20, 1012,  220,  20,  65,   0,   E,   0,    ,   0,   0,    FLOSSIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 06, 2025070312,   , BEST,   0, 203N, 1113W,  45,  999, TS,  34, NEQ,   50,   40,   20,   30, 1010,  190,  20,  55,   0,   E,   0,    ,   0,   0,    FLOSSIE, M, 12, NEQ,  120,   60,   60,   90, genesis-num, 007, 
EP, 06, 2025070318,   , BEST,   0, 209N, 1120W,  35, 1003, TS,  34, NEQ,   50,   40,    0,    0, 1010,  190,  25,   0,   0,   E,   0,    ,   0,   0,    FLOSSIE, M,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
